COLLECTION_ID,FROG_ID,GOSNER_STAGE,SVL,TAIL_LENGTH,FROG_COMMENTS,ABNORMAL,BLEEDING_INJ,SKEL_AB,EYE_AB,SURF_AB,Perkensus,SITE,DATE,YEAR
DNR1102-RASY-071411,89,44,16,5,,0,0,0,0,0,0,DNR1102,7/14/2011,2011
DNR1102-RASY-071411,90,45,16,3,,0,0,0,0,0,0,DNR1102,7/14/2011,2011
DNR1102-RASY-071411,91,46,16,0,,0,0,0,0,0,0,DNR1102,7/14/2011,2011
DNR1102-RASY-071411,92,46,18,0,,0,0,0,0,0,0,DNR1102,7/14/2011,2011
DNR1102-RASY-071411,93,45,16,3,,0,0,0,0,0,0,DNR1102,7/14/2011,2011
DNR1102-RASY-071411,94,46,18,0,,0,0,0,0,0,0,DNR1102,7/14/2011,2011
KNA1119-RASY-072611,1,46,19,0,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,2,45,19,3,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,3,44,19,11,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,4,45,20,12,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,5,45,16,8,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,8,44,19,24,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,9,43,19,34,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,10,44,20,9,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,11,44,20,29,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,12,44,20,33,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,13,44,19,27,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,14,43,18,30,,0,0,0,0,0,0,KNA111-9,7/26/2011,2011
KNA11119-RASY-072711,1,44,19,26,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,2,45,17,2,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,3,46,21,0,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,4,45,20,7,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,5,43,17,25,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,6,45,17,7,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,7,45,19,10,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,8,44,19,29,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,9,45,17,12,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,10,45,20,8,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,11,44,18,18,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,12,43,19,34,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,13,45,19,4,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,14,44,21,7,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,15,44,21,20,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,16,44,17,12,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,17,45,20,11,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,18,44,19,27,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,19,44,21,33,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,20,46,19,0,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,21,45,20,2,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,22,44,19,31,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,23,45,17,8,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,24,45,21,6,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,25,46,18,0,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,26,45,19,7,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,27,45,19,2,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,28,45,19,4,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,29,45,20,5,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,30,45,18,1,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,31,43,18,36,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,32,43,20,27,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,33,43,18,36,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,34,45,19,11,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,35,45,20,3,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,36,45,20,3,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,37,45,20,3,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,38,44,20,23,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,39,44,20,26,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,40,45,19,3,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,41,45,18,1,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,42,44,20,26,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,43,44,20,24,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,44,45,18,12,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,45,43,18,48,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,46,44,13,36,,0,0,0,0,0,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,54,44,20,34,4th digit right hind limb red and curled; damaged tail notch in top edge,1,1,1,0,1,0,KNA111-19,7/27/2011,2011
KNA1119-RASY-072611,15,45,17,25,abdomen bloated,1,0,0,0,0,1,KNA111-9,7/26/2011,2011
KNA01-RASY-080311,53,45,17,5,abdomen bloated or swollen,1,0,0,0,0,1,KNA01,8/3/2011,2011
KNA03-RASY-080311,13,45,18,2,abdomen bloated or swollen,1,0,0,0,0,1,KNA03,8/3/2011,2011
KNA03-RASY-080311,15,45,17,1,abdomen bloated or swollen,1,0,0,0,0,1,KNA03,8/3/2011,2011
KNA03-RASY-080311,18,46,19,0,abdomen bloated or swollen,1,0,0,0,0,1,KNA03,8/3/2011,2011
KNA03-RASY-080311,21,44,18,11,abdomen bloated or swollen,1,0,0,0,0,1,KNA03,8/3/2011,2011
KNA1017-RASY-072111,54,46,17,0,abdomen bloated or swollen,1,0,0,0,0,1,KNA1017,7/21/2011,2011
KNA03-RASY-080311,24,46,16,0,abdomen bloated or swollen with white discolored patch on left side of abdomen,1,0,0,0,0,1,KNA03,8/3/2011,2011
KNA17-RASY-080411,63,44,20,11,"abrasion on torso near throat, ventral side 2 mm long, some bleeding",1,1,0,0,1,0,KNA17,8/4/2011,2011
KNA1021-RASY-080211,52,42,19,31,"amelia right hind limb, appears partially healed; abdomen bloated",1,0,1,0,0,1,KNA1021,8/2/2011,2011
KNA215-RASY-072611,45,43,18,30,bifurcated tail,1,0,0,0,1,0,KNA215,7/26/2011,2011
KNA11119-RASY-072711,55,43,19,33,bifurcated tail,1,0,0,0,1,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,59,43,19,31,bifurcated tail,1,0,0,0,1,0,KNA111-19,7/27/2011,2011
KNA17-RASY-080411,62,44,20,30,"bifurcated tail, two tail tips",1,0,0,0,1,0,KNA17,8/4/2011,2011
KEN1090-RASY-072811,54,44,18,14,"brachydactyly 1st, 2nd, and 3rd digit left hind limb, toe tips only present; abdomen bloated with red discoloration",1,0,1,0,1,1,KEN1090,7/28/2011,2011
DNR1042-RASY-072511,108,45,18,10,"brachygnathia, left ventral side with partially healed laceration extending into ventral torso",1,1,1,0,1,0,DNR1042,7/25/2011,2011
KNA215-RASY-072611,46,45,18,3,"brachygnathia, lower left jaw; laceration (healed) across upper and lower left jaw under the eye",1,0,1,0,1,0,KNA215,7/26/2011,2011
KNA01-RASY-080311,54,44,18,23,broken and dangling right front limb but no bleeding; contusion to 4th digit of right hind limb; damaged tail notched on top and bottom edge,1,1,1,0,1,0,KNA01,8/3/2011,2011
DNR1042-RASY-072511,102,43,18,31,"damaged tail, 2 notches on bottom edge",1,0,0,0,1,0,DNR1042,7/25/2011,2011
KNA01-RASY-080311,48,43,19,29,"damaged tail, 2 notches on bottom edge, 1 notch on top edge",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA97-RASY-071911,55,43,19,37,"damaged tail, 2 notches on top edge",1,0,0,0,1,0,KNA97,7/19/2011,2011
DNR1064-RASY-072211,50,43,19,33,"damaged tail, 2 small notches in top edge",1,0,0,0,1,0,DNR1064,7/22/2011,2011
KNA17-RASY-080411,69,43,19,32,"damaged tail, 2 small notches on bottom edge",1,0,0,0,1,0,KNA17,8/4/2011,2011
KNA01-RASY-080311,51,45,18,16,"damaged tail, abrasion at base with bleeding",1,1,0,0,1,0,KNA01,8/3/2011,2011
KNA11119-RASY-072711,52,43,18,28,"damaged tail, almost detached 10mm from tip",1,0,0,0,1,0,KNA111-19,7/27/2011,2011
KPB1040-RASY-072011,53,45,17,7,"damaged tail, almost detached with bleeding",1,1,0,0,1,0,KPB1040,7/20/2011,2011
KNA215-RASY-072611,50,44,20,25,"damaged tail, end missing",1,0,0,0,1,0,KNA215,7/26/2011,2011
KPB1012-RASY-072811,46,43,20,22,"damaged tail, end missing",1,0,0,0,1,0,KPB1012,7/28/2011,2011
KNA08-RASY-072611,52,44,17,19,"damaged tail, end of tail missing",1,0,0,0,1,0,KNA08,7/26/2011,2011
KNA1024-RASY-072211,50,43,20,42,"damaged tail, laceration near base top edge, bleeding",1,1,0,0,1,0,KNA1024,7/22/2011,2011
KPB1040-RASY-072011,52,44,16,15,"damaged tail, laceration on top edge with bleeding",1,1,0,0,1,0,KPB1040,7/20/2011,2011
KPB1051-RASY-072011,40,44,20,18,"damaged tail, laceration top edge, bleeding",1,1,0,0,1,0,KPB1051,7/20/2011,2011
KNA97-RASY-071911,48,43,20,21,"damaged tail, missing tip",1,0,0,0,1,0,KNA97,7/19/2011,2011
KPB1040-RASY-072011,54,44,18,27,"damaged tail, notch in bottom edge",1,0,0,0,1,0,KPB1040,7/20/2011,2011
DNR1042-RASY-072511,105,44,19,22,"damaged tail, notch in bottom edge",1,0,0,0,1,0,DNR1042,7/25/2011,2011
KPB1051-RASY-072011,53,44,18,26,"damaged tail, notch in bottom edge",1,0,0,0,1,0,KPB1051,7/20/2011,2011
KNA11119-RASY-072711,47,43,20,31,"damaged tail, notch in bottom edge",1,0,0,0,1,0,KNA111-19,7/27/2011,2011
DNR1042-RASY-072511,113,44,16,20,"damaged tail, notch in tip",1,0,0,0,1,0,DNR1042,7/25/2011,2011
KPB1031-RASY-072111,52,43,16,26,"damaged tail, notch in top edge",1,0,0,0,1,0,KPB1031,7/21/2011,2011
DNR1042-RASY-072511,111,43,16,31,"damaged tail, notch in top edge",1,0,0,0,1,0,DNR1042,7/25/2011,2011
KPB1051-RASY-072011,51,43,19,31,"damaged tail, notch in top edge",1,0,0,0,1,0,KPB1051,7/20/2011,2011
KNA17-RASY-080411,64,44,20,18,"damaged tail, notch on bottom edge",1,0,0,0,1,0,KNA17,8/4/2011,2011
KNA17-RASY-080411,71,43,18,27,"damaged tail, notch on bottom edge",1,0,0,0,1,0,KNA17,8/4/2011,2011
KNA97-RASY-071911,50,43,20,34,"damaged tail, notch on bottom edge",1,0,0,0,1,0,KNA97,7/19/2011,2011
KNA97-RASY-071911,51,44,20,32,"damaged tail, notch on bottom edge",1,0,0,0,1,0,KNA97,7/19/2011,2011
KPB1051-RASY-072011,39,43,17,29,"damaged tail, notch on bottom edge",1,0,0,0,1,0,KPB1051,7/20/2011,2011
KNA11119-RASY-072711,58,43,18,30,"damaged tail, notch on bottom edge near tip",1,0,0,0,1,0,KNA111-19,7/27/2011,2011
KNA17-RASY-080411,66,44,17,18,"damaged tail, notch on bottom edge with bleeding",1,1,0,0,1,0,KNA17,8/4/2011,2011
KNA97-RASY-071911,52,43,21,35,"damaged tail, notch on top edge",1,0,0,0,1,0,KNA97,7/19/2011,2011
KNA1021-RASY-080211,54,43,20,32,"damaged tail, notch on top edge",1,0,0,0,1,0,KNA1021,8/2/2011,2011
KPB1040-RASY-072011,49,43,18,26,"damaged tail, notch on top edge",1,0,0,0,1,0,KPB1040,7/20/2011,2011
KPB1040-RASY-072011,50,44,16,25,"damaged tail, notch on top edge",1,0,0,0,1,0,KPB1040,7/20/2011,2011
DNR1064-RASY-072211,51,44,20,30,"damaged tail, notch on top edge",1,0,0,0,1,0,DNR1064,7/22/2011,2011
KNA11119-RASY-072711,56,43,18,32,"damaged tail, notch on top edge",1,0,0,0,1,0,KNA111-19,7/27/2011,2011
DNR1064-RASY-072211,44,43,20,29,"damaged tail, notch on top edge",1,0,0,0,1,0,DNR1064,7/22/2011,2011
DNR1064-RASY-072211,43,44,20,28,"damaged tail, notch on top edge and bent at tip",1,0,0,0,1,0,DNR1064,7/22/2011,2011
KNA1119-RASY-072611,16,44,18,27,"damaged tail, notch out of tip",1,0,0,0,1,0,KNA111-9,7/26/2011,2011
KNA1119-RASY-072611,18,43,19,28,"damaged tail, notch out of tip",1,0,0,0,1,0,KNA111-9,7/26/2011,2011
KNA1024-RASY-072211,49,43,21,32,"damaged tail, notched at tip and ragged top edge",1,0,0,0,1,0,KNA1024,7/22/2011,2011
KPB1012-RASY-072811,51,44,20,22,"damaged tail, notched bottom edge",1,0,0,0,1,0,KPB1012,7/28/2011,2011
KNA01-RASY-080311,49,43,19,27,"damaged tail, notched on both top and bottom edge",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA01-RASY-080311,60,44,17,24,"damaged tail, notched on bottom edge",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA08-RASY-072611,48,45,18,17,"damaged tail, notched on bottom edge",1,0,0,0,1,0,KNA08,7/26/2011,2011
KNA08-RASY-072611,51,43,21,39,"damaged tail, notched on bottom edge",1,0,0,0,1,0,KNA08,7/26/2011,2011
KNA01-RASY-080311,56,44,16,24,"damaged tail, notched on bottom edge and tip missing",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA215-RASY-072611,44,43,20,29,"damaged tail, notched on bottom edge and tip missing",1,0,0,0,1,0,KNA215,7/26/2011,2011
KNA01-RASY-080311,47,43,19,33,"damaged tail, notched on bottom edge, some tissue from notch still attached",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA01-RASY-080311,55,43,19,26,"damaged tail, notched on top and bottom edge",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA01-RASY-080311,58,44,17,28,"damaged tail, notched on top edge",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA12-RASY-072911,53,43,17,24,"damaged tail, notched on top edge",1,0,0,0,1,0,KNA12,7/29/2011,2011
KNA12-RASY-072911,55,45,18,10,"damaged tail, notched on top edge",1,0,0,0,1,0,KNA12,7/29/2011,2011
DNR1042-RASY-072511,101,44,17,26,"damaged tail, notched on top edge",1,0,0,0,1,0,DNR1042,7/25/2011,2011
KNA97-RASY-071911,53,43,22,36,"damaged tail, notched once on bottom and top edges",1,0,0,0,1,0,KNA97,7/19/2011,2011
KNA97-RASY-071911,54,44,20,32,"damaged tail, notched once on bottom and top edges",1,0,0,0,1,0,KNA97,7/19/2011,2011
KNA97-RASY-071911,49,43,20,38,"damaged tail, notched top and bottom edge",1,0,0,0,1,0,KNA97,7/19/2011,2011
KPB1012-RASY-072811,52,43,19,26,"damaged tail, notched top and bottom edge",1,0,0,0,1,0,KPB1012,7/28/2011,2011
KPB1012-RASY-072811,50,44,20,30,"damaged tail, notched top edge and tip missing",1,0,0,0,1,0,KPB1012,7/28/2011,2011
KNA08-RASY-072611,49,43,21,38,"damaged tail, notches on top (small) and bottom edge",1,0,0,0,1,0,KNA08,7/26/2011,2011
KNA11119-RASY-072711,57,43,18,27,"damaged tail, notches on top and bottom edge",1,0,0,0,1,0,KNA111-19,7/27/2011,2011
KNA1024-RASY-072211,54,43,20,34,"damaged tail, notches on top and bottom edges and ragged tip",1,0,0,0,1,0,KNA1024,7/22/2011,2011
DNR1042-RASY-072511,109,43,16,32,"damaged tail, notches top and bottom edge",1,0,0,0,1,0,DNR1042,7/25/2011,2011
KNA03-RASY-080311,19,43,18,32,"damaged tail, ragged bottom edge",1,0,0,0,1,0,KNA03,8/3/2011,2011
KPB1040-RASY-072011,48,44,18,4,"damaged tail, ragged edges",1,0,0,0,1,0,KPB1040,7/20/2011,2011
KNA14-RASY-072911,26,44,21,30,"damaged tail, ragged on bottom edge, 2 notches on top edge",1,0,0,0,1,0,KNA14,7/29/2011,2011
KNA08-RASY-072611,50,43,20,31,"damaged tail, ragged on top and bottom edges",1,0,0,0,1,0,KNA08,7/26/2011,2011
DNR1064-RASY-072211,53,44,19,32,"damaged tail, ragged top and bottom edge",1,0,0,0,1,0,DNR1064,7/22/2011,2011
KNA01-RASY-080311,50,43,19,31,"damaged tail, ragged top and bottom edges",1,0,0,0,1,0,KNA01,8/3/2011,2011
KNA03-RASY-080311,17,43,16,23,"damaged tail, ragged top and bottom edges",1,0,0,0,1,0,KNA03,8/3/2011,2011
KNA03-RASY-080311,23,43,17,29,"damaged tail, ragged top and bottom edges",1,0,0,0,1,0,KNA03,8/3/2011,2011
DNR1064-RASY-072211,45,43,21,30,"damaged tail, ragged with end nearly dettached and bleeding",1,1,0,0,1,0,DNR1064,7/22/2011,2011
KPB1040-RASY-072011,51,43,16,28,"damaged tail, ragged with notches on top and bottom edge",1,0,0,0,1,0,KPB1040,7/20/2011,2011
KNA11119-RASY-072711,48,43,20,37,"damaged tail, tip almost detached",1,0,0,0,1,0,KNA111-19,7/27/2011,2011
KNA12-RASY-072911,57,44,16,24,"damaged tail, tip missing",1,0,0,0,1,0,KNA12,7/29/2011,2011
KNA1024-RASY-072211,55,43,20,34,"damaged tail, tip missing",1,0,0,0,1,0,KNA1024,7/22/2011,2011
KPB1031-RASY-072111,53,43,15,23,"damaged tail, tip missing",1,0,0,0,1,0,KPB1031,7/21/2011,2011
KNA1119-RASY-072611,17,44,20,26,"damaged tail, tip missing",1,0,0,0,1,0,KNA111-9,7/26/2011,2011
KPB1051-RASY-072011,49,44,18,16,"damaged tail, tip missing (no photo available)",1,0,0,0,1,0,KPB1051,7/20/2011,2011
KNA01-RASY-080311,57,43,20,30,"damaged tail, tip missing and final remaining 10mm of tail nearly detached",1,0,0,0,1,0,KNA01,8/3/2011,2011
KPB1051-RASY-072011,48,44,18,21,"damaged tail, tip missing, notch on bottom edge",1,0,0,0,1,0,KPB1051,7/20/2011,2011
KNA215-RASY-072611,48,46,18,0,discolored (dark) skin across large portion of dorsal side off torso,1,0,0,0,1,0,KNA215,7/26/2011,2011
KNA01-RASY-080311,52,43,20,30,"ectromelia at calf (4mm present) left hind limb; damaged tail, notched on top and bottom edge",1,0,1,0,1,0,KNA01,8/3/2011,2011
KPB1051-RASY-072011,38,43,18,32,"ectromelia left hind limb, 1 mm of femur present with bone protruding appears partially healed; lower jaw bilaterally appears caved in or missing; contusion on lower abdomen",1,1,1,0,1,0,KPB1051,7/20/2011,2011
KNA08-RASY-072611,47,43,20,34,"ectromelia left hind limb, 3 mm of femur present with bleeding; damaged tail, notched on bottom edge",1,1,1,0,1,0,KNA08,7/26/2011,2011
KNA08-RASY-072611,46,43,20,30,"ectromelia left hind limb, 3mm of calf present some bleeding, appears partially healed; damaged tail, ragged bottom edge",1,1,1,0,1,0,KNA08,7/26/2011,2011
DNR1042-RASY-072511,94,45,19,1,"ectromelia right hind limb, portion of foot missing - 2mm present, bone protruding and bleeding",1,1,1,0,1,0,DNR1042,7/25/2011,2011
KNA12-RASY-072911,52,44,17,22,"hollow eye, left; damaged tail bleeding on top edge",1,1,0,1,1,0,KNA12,7/29/2011,2011
DNR1064-RASY-072211,49,44,20,29,"hollow eye, right; damaged tail, small notches on top and bottom edge",1,0,0,1,1,0,DNR1064,7/22/2011,2011
KNA11119-RASY-072711,49,43,20,35,kinked tail 15mm from tip also ragged edge,1,0,0,0,1,0,KNA111-19,7/27/2011,2011
KNA11119-RASY-072711,51,45,19,10,laceration on left ankle and foot,1,1,0,0,1,0,KNA111-19,7/27/2011,2011
KPB1040-RASY-072011,47,45,18,8,micromelia left hind limb; 3rd and 4th digits of right hind limb bleeding,1,1,1,0,1,0,KPB1040,7/20/2011,2011
DNR1064-RASY-072211,48,44,28,35,"micromelia right hind limb; damaged tail, notch on top edge with bleeding on tail",1,1,1,0,1,0,DNR1064,7/22/2011,2011
KPB1012-RASY-072811,43,43,19,33,red discoloration (poss. contusion) to 4th digit of left hind foot,1,1,0,0,1,0,KPB1012,7/28/2011,2011
KNA17-RASY-080411,70,42,20,37,red discoloration (poss. contusion) to 4th digit of right hind foot,1,1,0,0,1,0,KNA17,8/4/2011,2011
KNA17-RASY-080411,68,44,20,4,red discoloration (poss. contusion) to right calf,1,1,0,0,1,0,KNA17,8/4/2011,2011
KNA17-RASY-080411,65,42,21,31,"wound on ventral side, lower jaw / throat, some bleeding, appears partially healed 1mm long",1,1,0,0,1,0,KNA17,8/4/2011,2011
KNA08-RASY-072710,26,43,18,26,"bleeding injury right hind foot, digit missing",1,1,1,0,0,0,KNA08,7/27/2010,2010
KNA08-RASY-072710,28,42,18,30,both hind limbs missing,1,0,1,0,0,0,KNA08,7/27/2010,2010
KNA97-RASY-072210,3,44,21,3,hollow eye (right),1,0,0,1,0,0,KNA97,7/22/2010,2010
KNA12-RASY-080410,4,42,15,22,hollow eye (right),1,0,0,1,0,0,KNA12,8/4/2010,2010
KNA08-RASY-072710,45,42,21,29,left eye missing iris,1,0,0,1,0,0,KNA08,7/27/2010,2010
KNA08-RASY-072710,43,43,18,32,left eye missing iris; right hind limb missing,1,0,1,1,0,0,KNA08,7/27/2010,2010
KNA17-RASY-080410,1,45,17,1,left hind leg amputated below knee,1,0,1,0,0,0,KNA17,8/4/2010,2010
KNA08-RASY-072710,6,44,18,2,"left hind limb portion of calf missing, bone showing, bloody",1,1,1,0,0,0,KNA08,7/27/2010,2010
KNA12-RASY-080410,16,43,14,9,left rear digit #4 reduced,1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,42,42,14,20,left rear digit #4 reduced,1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,37,42,15,20,"left rear digits 3-4 reduced, healed",1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA08-RASY-072710,10,43,18,19,limb atrophied; missing digits,1,0,1,0,0,0,KNA08,7/27/2010,2010
KNA12-RASY-080410,11,43,13,8,"rear left limb bleeding injury to calf, bruising swollen foot, digits #3-4 reduced",1,1,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,13,43,14,2,rear left partial calf missing,1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA08-RASY-072710,53,42,19,26,"right front limb bleeding injury, digit missing",1,1,1,0,0,0,KNA08,7/27/2010,2010
KNA08-RASY-072710,39,42,18,26,right hind digits reduced,1,0,1,0,0,0,KNA08,7/27/2010,2010
KNA08-RASY-072710,54,43,20,30,right hind foot bleeding injury to digit; minor injuries to tail,1,1,1,0,0,0,KNA08,7/27/2010,2010
KNA12-RASY-080410,5,43,14,13,"right hind foot missing,healed injury",1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA08-RASY-072710,61,42,19,33,right hind limb bleeding injury to redueced digit,1,1,1,0,0,0,KNA08,7/27/2010,2010
KNA17-RASY-080410,2,46,20,0,"right hind limb deformed toes, digits 4 and 5",1,0,1,0,0,0,KNA17,8/4/2010,2010
KNA90-RASY-071610,58,46,19,0,right hind limb ectromelia at calf,1,0,1,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,65,46,18,0,"right hind limb ectromelia, no blood.",1,0,1,0,0,0,KNA90,7/16/2010,2010
KNA08-RASY-072710,14,43,18,31,right hind limb gone,1,0,1,0,0,0,KNA08,7/27/2010,2010
KNA08-RASY-072710,47,42,18,32,right hind limb injury to digit,1,0,1,0,0,0,KNA08,7/27/2010,2010
KNA12-RASY-080410,8,44,9,1,right rear all digits missing except #4,1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,50,42,15,21,right rear all digits missing except #4,1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,18,44,13,5,"right rear bleeding injury to calf, possible broken leg",1,1,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,6,43,14,9,"right rear digit #3 shortened, healed",1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,12,43,14,12,right rear digit #4 reduced and bleeding,1,1,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,14,43,14,14,"right rear digit #4 reduced, healed",1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,49,42,14,13,right rear digits 2-4 missing,1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,3,44,14,1,right rear foot all digits shortened,1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,15,43,14,6,"right rear foot missing, healed",1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA12-RASY-080410,26,42,14,19,"right rear injury to foot, all digits shortened except #5",1,0,1,0,0,0,KNA12,8/4/2010,2010
KNA08-RASY-072710,11,43,18,20,skinny,0,0,0,0,0,0,KNA08,7/27/2010,2010
KNA90-RASY-071610,1,46,19,0,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,2,45,19,1,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,3,46,18,0,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,4,45,19,1,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,5,46,19,0,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,6,46,18,0,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,7,45,17,2,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,8,45,18,2,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,9,46,20,0,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,10,45,19,1,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,11,45,18,2,,0,0,0,0,0,0,KNA90,7/16/2010,2010
KNA90-RASY-071610,12,45,16,1,,0,0,0,0,0,0,KNA90,7/16/2010,2010
